locationData_longitude,locationData_latitude,locationData_velocity,locationData_altitude,locationData_timestamp,breakData,pedalWeight_R,pedalWeight_L,timestamp,phoneAcceleration_timestamp,phoneAcceleration_x,phoneAcceleration_y,phoneAcceleration_z,phoneBattery,phoneMotionData_roll,phoneMotionData_rotationMatrix_m3.2,phoneMotionData_rotationMatrix_m2.2,phoneMotionData_rotationMatrix_m2.3,phoneMotionData_rotationMatrix_m1.1,phoneMotionData_rotationMatrix_m3.1,phoneMotionData_rotationMatrix_m2.1,phoneMotionData_rotationMatrix_m1.3,phoneMotionData_rotationMatrix_m1.2,phoneMotionData_rotationMatrix_m3.3,phoneMotionData_yaw,phoneMotionData_quaternion_z,phoneMotionData_quaternion_y,phoneMotionData_quaternion_w,phoneMotionData_quaternion_x,phoneMotionData_rotationRate_z,phoneMotionData_rotationRate_x,phoneMotionData_rotationRate_y,phoneMotionData_userAccel_y,phoneMotionData_userAccel_x,phoneMotionData_userAccel_z,phoneMotionData_magneticField_y,phoneMotionData_magneticField_x,phoneMotionData_magneticField_accuracy,phoneMotionData_magneticField_z,phoneMotionData_pitch,phoneMotionData_timestamp
17.944994693952168,59.40783019835355,-1.0,24.34673500061035,2024-04-10 02:24:33 +0000,0.0,0.0,0.0,0.7421029806137085,139679.76723629166,0.009307861328125,-0.233612060546875,-1.0067138671875,0.75,0.03949069708142455,-0.2548908293247223,0.9642282724380493,0.25268641114234924,0.9966174364089966,0.01844637840986252,0.08008411526679993,-0.03819922357797623,-0.07276368141174316,0.9667938947677612,-0.08286495430146532,-0.03856233904361386,0.01429125499609064,0.990913697888324,0.1280578825953988,-0.23630522191524506,0.5230292081832886,-0.02817193791270256,0.016449838876724243,-0.028631962835788727,-0.03535759449005127,0.0,0.0,-1,0.0,0.25545576711775736,139679.77221129168
17.944994693952168,59.40783019835355,-1.0,24.34673500061035,2024-04-10 02:24:33 +0000,1037.0,1038.0,1036.0,1.2420040369033813,139680.26471029167,-0.1635894775390625,-0.1523590087890625,-0.8839874267578125,0.75,-0.02914288085249912,-0.10501652956008911,0.9553098678588867,0.11749155819416046,0.9606289863586426,-0.060109399259090424,0.27125418186187744,0.02893693558871746,-0.2763233780860901,0.992652177810669,-0.27666187258031105,-0.13848587644947333,-0.02252039194741776,0.9885078842920458,0.056273726382923855,-0.3207123577594757,0.05382990837097168,-0.09584606438875198,-0.026459865272045135,-0.1201109066605568,0.11545497179031372,0.0,0.0,-1,0.0,0.11776356406354264,139680.26968529169
17.944994693952168,59.40783019835355,-1.0,24.34673500061035,2024-04-10 02:24:33 +0000,1037.0,1038.0,1036.0,1.7413370609283447,139680.772134375,0.02178955078125,-0.1879730224609375,-0.988739013671875,0.75,-0.030239977994802266,-0.23570044338703156,0.9402937889099121,0.2502259314060211,0.9689428210258484,-0.0889676883816719,0.23072613775730133,0.0292735043913126,-0.24554605782032013,0.9677448272705078,-0.2406225519765407,-0.12094234439535666,-0.03002561970616176,0.984502522112264,0.12339388230108439,-0.6739403605461121,0.7785597443580627,-1.3980793952941895,0.06353461742401123,0.05646467208862305,-0.024671554565429688,0.0,0.0,-1,0.0,0.2529135855159985,139680.772134375
17.944994693952168,59.40783019835355,-1.0,24.34673500061035,2024-04-10 02:24:33 +0000,1037.0,1038.0,1036.0,2.240591049194336,139681.269608375,-0.004058837890625,-0.186798095703125,-0.9562835693359375,0.75,-0.04229089587109106,-0.18646524846553802,0.9357869029045105,0.20795314013957977,0.9532871246337891,-0.10092262923717499,0.2847073972225189,0.04135403409600258,-0.29922154545783997,0.9772642254829407,-0.29534568823051427,-0.14848416096026976,-0.03617876798838576,0.9831503071031035,0.10029452812150037,0.3116493821144104,-0.326693594455719,-0.01767955720424652,0.01998010277748108,0.039324622601270676,0.023193180561065674,0.0,0.0,-1,0.0,0.20948188588322678,139681.269608375
17.944994693952168,59.40783019835355,-1.0,24.34673500061035,2024-04-10 02:24:33 +0000,1037.0,1038.0,1036.0,2.739806056022644,139681.7670829167,0.053680419921875,-0.18609619140625,-0.9835968017578125,0.75,0.051906339832799464,-0.17058800160884857,0.9771867394447327,0.1653120070695877,0.9906441569328308,0.029087532311677933,0.13333436846733093,-0.05116919055581093,-0.1265142261981964,0.9849129915237427,-0.13560972764735452,-0.06534931750783729,0.020183761186873164,0.994075434170412,0.08447548223021191,0.1781572699546814,-0.0008959873812273145,0.20448042452335358,-0.020952031016349792,0.008309561759233475,0.001972377300262451,0.0,0.0,-1,0.0,0.16607436902021613,139681.7670829167
17.944994693952168,59.40783019835355,-1.0,24.34673500061035,2024-04-10 02:24:33 +0000,1037.0,1038.0,1036.0,3.2395730018615723,139682.26455791667,-0.0331268310546875,-0.0610504150390625,-0.901214599609375,0.75,0.0056600391452345826,-0.18806612491607666,0.9391354918479919,0.19471877813339233,0.9577648639678955,-0.05076766014099121,0.2830354571342468,-0.005551671609282494,-0.2874988913536072,0.9808434247970581,-0.29272118473645387,-0.14486458594986484,-0.011480808870029032,0.9845993721817038,0.09719306324819134,-0.7454051971435547,-0.18186169862747192,-1.086565375328064,0.13327163457870483,-0.039014190435409546,0.0783013105392456,0.0,0.0,-1,0.0,0.19597073757848268,139682.26953191668
17.944994693952168,59.40783019835355,-1.0,24.34673500061035,2024-04-10 02:24:33 +0000,1037.0,1038.0,1036.0,3.739760994911194,139682.76203179167,-0.1678619384765625,-0.0865631103515625,-0.8866424560546875,0.75,-0.13721241100328477,-0.004883520305156708,0.572662889957428,0.20012181997299194,0.5567823052406311,-0.24080075323581696,0.7949895858764648,0.1340153068304062,-0.8197764158248901,0.9705622792243958,-0.9465493872886005,-0.45856220590292385,-0.10644047431433123,0.8803419014363555,0.05821753628661031,-1.6873526573181152,-0.5590677261352539,1.0389071702957153,0.11659522354602814,-0.027849912643432617,0.08381301164627075,0.0,0.0,-1,0.0,0.2014822651845881,139682.76700679166
17.944994693952168,59.40783019835355,-1.0,24.34673500061035,2024-04-10 02:24:33 +0000,1037.0,1038.0,1036.0,4.239963054656982,139683.26945679166,-0.0101318359375,-0.005523681640625,-0.887725830078125,0.75,-0.02216789832173155,0.010072021745145321,0.38155168294906616,0.027295168489217758,0.38104090094566345,-0.03368308022618294,0.9239444136619568,0.022157825529575348,-0.9242926239967346,0.9993818402290344,-1.1791681205856566,-0.5560551479363134,-0.016800128871707516,0.8309594426086323,0.005181704913026839,-0.8282939791679382,0.5684931874275208,0.5021710991859436,0.01933007314801216,0.02426355890929699,0.12311536073684692,0.0,0.0,-1,0.0,0.027298559949364986,139683.26945679166
17.944994693952168,59.40783019835355,-1.0,24.34673500061035,2024-04-10 02:24:33 +0000,1037.0,1038.0,1036.0,4.739938020706177,139683.766932375,-0.0135650634765625,-0.1171875,-1.1366119384765625,0.75,-0.09593338825566636,0.13462823629379272,-0.36931976675987244,0.12342309951782227,-0.3814270496368408,-0.07838208228349686,0.9210696816444397,0.09505393356084824,-0.9194987416267395,0.9877912402153015,-1.9521371070135434,-0.8274264080336046,-0.07796806274346822,0.5561123945282471,-0.0050372610435251396,-1.2902408838272095,-0.31524619460105896,0.023639263585209846,0.009485751390457153,0.08580714464187622,-0.152635395526886,0.0,0.0,-1,0.0,0.12373862539409106,139683.771906375
17.944994693952168,59.40783019835355,-1.0,24.311372756958008,2024-04-10 02:24:39 +0000,1037.0,1038.0,1036.0,5.239971995353699,139684.26440837502,-0.1506195068359375,-0.257904052734375,-0.953826904296875,0.75,-0.09583856442506518,0.18821251392364502,-0.8086541891098022,0.1634942889213562,-0.8248838186264038,-0.01478530466556549,0.5651085376739502,0.09440430998802185,-0.5573635101318359,0.9820170402526855,-2.5316550285967914,-0.9507306424814501,-0.09248329253926184,0.295160394105436,-0.02093626878981705,-0.7862111926078796,-0.23343779146671295,-0.007333687506616116,-0.0953405350446701,-0.05421627312898636,0.028464794158935547,0.0,0.0,-1,0.0,0.16423156641279624,139684.269382375
